time,x,y,z,shot
2927637669,-728,1480,26,Forehand Drive Volley
2927637679,-739,1459,40,Forehand Drive Volley
2927637689,-738,1496,80,Forehand Drive Volley
2927637699,-752,1544,99,Forehand Drive Volley
2927637709,-754,1492,120,Forehand Drive Volley
2927637719,-698,1490,114,Forehand Drive Volley
2927637729,-664,1503,132,Forehand Drive Volley
2927637739,-614,1406,107,Forehand Drive Volley
2927637749,-559,1273,75,Forehand Drive Volley
2927637759,-481,1142,68,Forehand Drive Volley
2927637769,-396,1052,122,Forehand Drive Volley
2927637779,-331,950,190,Forehand Drive Volley
2927637789,-242,866,188,Forehand Drive Volley
2927637799,-149,874,179,Forehand Drive Volley
2927637809,-67,865,123,Forehand Drive Volley
2927637819,-4,799,116,Forehand Drive Volley
2927637829,4,751,108,Forehand Drive Volley
2927637839,60,603,122,Forehand Drive Volley
2927637849,72,498,98,Forehand Drive Volley
2927637859,55,475,86,Forehand Drive Volley
2927637869,82,434,69,Forehand Drive Volley
2927637879,112,365,36,Forehand Drive Volley
2927637889,133,308,4,Forehand Drive Volley
2927637899,157,278,-35,Forehand Drive Volley
2927637909,145,239,-35,Forehand Drive Volley
2927637919,140,142,-75,Forehand Drive Volley
2927637929,128,137,-86,Forehand Drive Volley
2927637939,131,203,-120,Forehand Drive Volley
2927637949,135,254,-157,Forehand Drive Volley
2927637959,133,212,-179,Forehand Drive Volley
2927637969,114,191,-164,Forehand Drive Volley
2927637979,116,196,-184,Forehand Drive Volley
2927637989,112,220,-202,Forehand Drive Volley
2927637999,106,344,-291,Forehand Drive Volley
2927638009,24,593,-407,Forehand Drive Volley
2927638019,76,727,-445,Forehand Drive Volley
2927638029,6,721,-440,Forehand Drive Volley
2927638043,-15,673,-420,Forehand Drive Volley
2927638053,-116,829,-441,Forehand Drive Volley
2927638063,-233,1067,-546,Forehand Drive Volley
2927638073,-373,1342,-630,Forehand Drive Volley
2927638083,-489,1574,-664,Forehand Drive Volley
2927638093,-565,1720,-739,Forehand Drive Volley
2927638103,-660,1862,-758,Forehand Drive Volley
2927638113,-661,1887,-706,Forehand Drive Volley
2927638123,-680,1803,-590,Forehand Drive Volley
2927638133,-729,1658,-493,Forehand Drive Volley
2927638143,-678,1609,-480,Forehand Drive Volley
2927638153,-596,1546,-434,Forehand Drive Volley
2927638163,-548,1498,-436,Forehand Drive Volley
2927638173,-538,1378,-430,Forehand Drive Volley
2927638183,-511,1162,-465,Forehand Drive Volley
2927638193,-495,1005,-502,Forehand Drive Volley
2927638203,-476,919,-555,Forehand Drive Volley
2927638213,-417,876,-521,Forehand Drive Volley
2927638223,-362,817,-471,Forehand Drive Volley
2927638233,-335,758,-402,Forehand Drive Volley
2927638243,-278,690,-364,Forehand Drive Volley
2927638253,-213,660,-300,Forehand Drive Volley
2927638263,-148,627,-258,Forehand Drive Volley
2927638273,-95,552,-218,Forehand Drive Volley
2927638283,-101,460,-206,Forehand Drive Volley
2927638293,-109,354,-136,Forehand Drive Volley
2927638303,-95,236,-68,Forehand Drive Volley
2927638313,-90,173,-54,Forehand Drive Volley
2927638323,-85,149,-83,Forehand Drive Volley
2927638333,-88,169,-94,Forehand Drive Volley
2927638343,-66,219,-49,Forehand Drive Volley
2927638353,-25,182,-14,Forehand Drive Volley
2927638363,3,130,29,Forehand Drive Volley
2927638373,12,106,16,Forehand Drive Volley
2927638383,-15,100,-26,Forehand Drive Volley
2927638393,-25,170,-92,Forehand Drive Volley
2927638403,-45,347,-143,Forehand Drive Volley
2927638413,-78,506,-247,Forehand Drive Volley
2927638423,-270,711,-295,Forehand Drive Volley
2927638433,-436,872,-311,Forehand Drive Volley
2927638443,-617,1098,-287,Forehand Drive Volley
2927638453,-739,1387,-222,Forehand Drive Volley
2927638463,-784,1549,-187,Forehand Drive Volley
2927638473,-766,1618,-191,Forehand Drive Volley
2927638483,-702,1538,-242,Forehand Drive Volley
2927638493,-617,1420,-366,Forehand Drive Volley
2927638503,-599,1520,-448,Forehand Drive Volley
2927638513,-530,1636,-419,Forehand Drive Volley
2927638523,-491,1637,-386,Forehand Drive Volley
2927638533,-504,1522,-362,Forehand Drive Volley
2927638547,-510,1398,-331,Forehand Drive Volley
2927638557,-491,1249,-305,Forehand Drive Volley
2927638567,-442,1130,-261,Forehand Drive Volley
2927638577,-415,974,-258,Forehand Drive Volley
2927638587,-351,838,-248,Forehand Drive Volley
2927638597,-286,729,-235,Forehand Drive Volley
2927638607,-240,646,-253,Forehand Drive Volley
2927638617,-204,579,-277,Forehand Drive Volley
2927638627,-145,517,-317,Forehand Drive Volley
2927638637,-83,452,-314,Forehand Drive Volley
2927638647,-59,375,-282,Forehand Drive Volley
2927638657,-42,323,-261,Forehand Drive Volley
2927638667,-54,316,-247,Forehand Drive Volley
2927638677,-52,322,-258,Forehand Drive Volley
2927638687,-66,348,-278,Forehand Drive Volley
2927638697,-22,404,-319,Forehand Drive Volley
2927638707,-71,484,-327,Forehand Drive Volley
2927638717,-127,537,-381,Forehand Drive Volley
2927638727,-210,618,-387,Forehand Drive Volley
2927638737,-281,692,-387,Forehand Drive Volley
2927638747,-311,732,-347,Forehand Drive Volley
2927638757,-350,731,-321,Forehand Drive Volley
2927638767,-391,782,-331,Forehand Drive Volley
2927638777,-442,877,-347,Forehand Drive Volley
2927638787,-511,961,-365,Forehand Drive Volley
2927638797,-567,1009,-382,Forehand Drive Volley
2927638807,-595,1078,-399,Forehand Drive Volley
2927638817,-619,1146,-400,Forehand Drive Volley
2927638827,-645,1206,-370,Forehand Drive Volley
2927638837,-659,1248,-368,Forehand Drive Volley
2927638847,-664,1249,-404,Forehand Drive Volley
2927638857,-639,1219,-421,Forehand Drive Volley
2927638867,-594,1166,-413,Forehand Drive Volley
2927638877,-542,1077,-390,Forehand Drive Volley
2927638887,-525,951,-435,Forehand Drive Volley
2927638897,-459,870,-408,Forehand Drive Volley
2927638907,-431,769,-424,Forehand Drive Volley
2927638917,-375,697,-401,Forehand Drive Volley
2927638927,-322,627,-416,Forehand Drive Volley
2927638937,-281,504,-372,Forehand Drive Volley
2927638947,-271,453,-339,Forehand Drive Volley
2927638957,-290,468,-334,Forehand Drive Volley
2927638967,-311,525,-363,Forehand Drive Volley
2927638977,-337,594,-390,Forehand Drive Volley
2927638987,-340,617,-372,Forehand Drive Volley
2927638997,-332,610,-323,Forehand Drive Volley
2927639007,-301,647,-316,Forehand Drive Volley
2927639017,-292,687,-305,Forehand Drive Volley
2927639027,-329,736,-301,Forehand Drive Volley
2927639037,-362,730,-261,Forehand Drive Volley
2927639050,-361,796,-235,Forehand Drive Volley
2927639060,-389,796,-220,Forehand Drive Volley
2927639070,-394,813,-207,Forehand Drive Volley
2927639080,-383,819,-210,Forehand Drive Volley
2927639090,-365,853,-240,Forehand Drive Volley
2927639100,-364,863,-253,Forehand Drive Volley
2927639110,-319,849,-277,Forehand Drive Volley
2927639120,-277,818,-251,Forehand Drive Volley
2927639130,-236,728,-226,Forehand Drive Volley
2927639140,-261,676,-201,Forehand Drive Volley
2927639150,-284,660,-203,Forehand Drive Volley
2927639160,-324,663,-240,Forehand Drive Volley
2927639170,-394,785,-241,Forehand Drive Volley
2927639180,-417,975,-221,Forehand Drive Volley
2927639190,-450,1206,-210,Forehand Drive Volley
2927639200,-462,1393,-203,Forehand Drive Volley
2927639210,-460,1501,-162,Forehand Drive Volley
2927639220,-446,1542,-137,Forehand Drive Volley
2927639230,-414,1502,-107,Forehand Drive Volley
2927639240,-424,1427,-109,Forehand Drive Volley
2927639250,-429,1385,-122,Forehand Drive Volley
2927639260,-418,1299,-90,Forehand Drive Volley
2927639270,-409,1217,-77,Forehand Drive Volley
2927639280,-393,1169,-44,Forehand Drive Volley
2927639290,-365,1052,12,Forehand Drive Volley
2927639301,-333,962,-36,Forehand Drive Volley
2927639311,-301,902,-16,Forehand Drive Volley
2927639321,-273,834,-23,Forehand Drive Volley
2927639331,-238,790,-23,Forehand Drive Volley
2927639341,-212,823,-49,Forehand Drive Volley
2927639351,-181,869,-57,Forehand Drive Volley
2927639361,-169,843,-94,Forehand Drive Volley
2927639371,-172,855,-92,Forehand Drive Volley
2927639381,-187,866,-50,Forehand Drive Volley
2927639391,-183,786,-17,Forehand Drive Volley
2927639401,-174,727,9,Forehand Drive Volley
2927639411,-164,676,45,Forehand Drive Volley
2927639421,-144,632,35,Forehand Drive Volley
2927639431,-156,630,62,Forehand Drive Volley
2927639441,-182,664,38,Forehand Drive Volley
2927639451,-207,701,-18,Forehand Drive Volley
2927639461,-185,649,-56,Forehand Drive Volley
2927639471,-197,567,-73,Forehand Drive Volley
2927639481,-221,542,-63,Forehand Drive Volley
2927639491,-218,484,-70,Forehand Drive Volley
2927639501,-200,470,-76,Forehand Drive Volley
2927639511,-196,497,-52,Forehand Drive Volley
2927639521,-171,482,-43,Forehand Drive Volley
2927639531,-163,531,-31,Forehand Drive Volley
2927639541,-158,573,-80,Forehand Drive Volley
2927639555,-140,590,-70,Forehand Drive Volley
2927639565,-133,607,-69,Forehand Drive Volley
2927639575,-137,597,-90,Forehand Drive Volley
2927639585,-168,595,-119,Forehand Drive Volley
2927639595,-185,660,-206,Forehand Drive Volley
2927639605,-229,743,-162,Forehand Drive Volley
2927639615,-210,751,-270,Forehand Drive Volley
2927639625,-234,931,-286,Forehand Drive Volley
2927639635,-247,1163,-458,Forehand Drive Volley
2927639645,-284,1355,-407,Forehand Drive Volley
2927639655,-295,1414,-373,Forehand Drive Volley
2927639665,-264,1507,-324,Forehand Drive Volley
2927639675,-281,1680,-242,Forehand Drive Volley
2927639685,-275,1838,-299,Forehand Drive Volley
2927639695,-337,2030,-320,Forehand Drive Volley
2927639705,-400,1994,-320,Forehand Drive Volley
2927639715,-392,1855,-304,Forehand Drive Volley
2927639725,-375,1754,-288,Forehand Drive Volley
2927639735,-346,1606,-318,Forehand Drive Volley
2927639745,-285,1416,-316,Forehand Drive Volley
2927639755,-233,1225,-302,Forehand Drive Volley
2927639765,-169,1044,-251,Forehand Drive Volley
2927639775,-114,866,-262,Forehand Drive Volley
2927639785,-92,851,-232,Forehand Drive Volley
2927639795,-83,799,-249,Forehand Drive Volley
2927639805,-11,698,-261,Forehand Drive Volley
2927639815,23,670,-241,Forehand Drive Volley
2927639825,46,689,-260,Forehand Drive Volley
2927639835,63,692,-249,Forehand Drive Volley
2927639845,104,650,-276,Forehand Drive Volley
2927639855,139,564,-285,Forehand Drive Volley
2927639865,166,499,-289,Forehand Drive Volley
2927639875,180,456,-331,Forehand Drive Volley
2927639885,151,424,-342,Forehand Drive Volley
2927639895,139,364,-364,Forehand Drive Volley
2927639905,116,370,-378,Forehand Drive Volley
2927639915,135,353,-388,Forehand Drive Volley
2927639925,119,328,-380,Forehand Drive Volley
2927639935,106,346,-442,Forehand Drive Volley
2927639945,83,400,-449,Forehand Drive Volley
2927639955,82,417,-502,Forehand Drive Volley
2927639965,95,444,-487,Forehand Drive Volley
2927639975,111,495,-489,Forehand Drive Volley
2927639985,138,559,-537,Forehand Drive Volley
2927639995,170,675,-599,Forehand Drive Volley
2927640005,167,887,-674,Forehand Drive Volley
2927640015,145,1109,-762,Forehand Drive Volley
2927640025,96,1312,-850,Forehand Drive Volley
2927640035,29,1415,-868,Forehand Drive Volley
2927640045,-55,1560,-788,Forehand Drive Volley
2927640055,-115,1625,-718,Forehand Drive Volley
2927640065,-149,1656,-659,Forehand Drive Volley
2927640075,-177,1732,-619,Forehand Drive Volley
2927640085,-149,1671,-637,Forehand Drive Volley
2927640095,-120,1517,-640,Forehand Drive Volley
2927640105,-69,1393,-636,Forehand Drive Volley
2927640115,-42,1391,-628,Forehand Drive Volley
2927640125,21,1361,-628,Forehand Drive Volley
2927640135,62,1333,-639,Forehand Drive Volley
2927640145,106,1343,-647,Forehand Drive Volley
2927640155,154,1326,-671,Forehand Drive Volley
2927640165,173,1307,-684,Forehand Drive Volley
2927640175,182,1307,-703,Forehand Drive Volley
2927640185,219,1296,-679,Forehand Drive Volley
2927640195,254,1220,-665,Forehand Drive Volley
2927640205,296,1182,-655,Forehand Drive Volley
2927640215,334,1211,-649,Forehand Drive Volley
2927640225,340,1199,-646,Forehand Drive Volley
2927640235,365,1145,-612,Forehand Drive Volley
2927640245,341,1140,-635,Forehand Drive Volley
2927640255,312,1209,-667,Forehand Drive Volley
2927640265,291,1231,-666,Forehand Drive Volley
2927640275,263,1203,-609,Forehand Drive Volley
2927640285,261,1158,-573,Forehand Drive Volley
2927640295,277,1115,-557,Forehand Drive Volley
2927640309,283,1032,-561,Forehand Drive Volley
2927640319,314,1018,-575,Forehand Drive Volley
2927640329,341,1059,-546,Forehand Drive Volley
2927640339,304,1110,-532,Forehand Drive Volley
2927640349,294,1064,-489,Forehand Drive Volley
2927640359,290,976,-455,Forehand Drive Volley
2927640369,293,923,-457,Forehand Drive Volley
2927640379,335,867,-393,Forehand Drive Volley
2927640389,340,749,-344,Forehand Drive Volley
2927640399,364,577,-250,Forehand Drive Volley
2927640409,408,455,-196,Forehand Drive Volley
2927640419,402,481,-195,Forehand Drive Volley
2927640429,387,560,-33,Forehand Drive Volley
2927640439,426,480,1,Forehand Drive Volley
2927640449,470,383,119,Forehand Drive Volley
2927640459,528,316,244,Forehand Drive Volley
2927640469,559,219,362,Forehand Drive Volley
2927640479,546,122,490,Forehand Drive Volley
2927640489,555,50,578,Forehand Drive Volley
2927640499,586,-17,629,Forehand Drive Volley
2927640509,701,-52,724,Forehand Drive Volley
2927640519,740,-133,810,Forehand Drive Volley
2927640529,677,-275,805,Forehand Drive Volley
2927640539,631,-343,888,Forehand Drive Volley
2927640549,622,-380,919,Forehand Drive Volley
2927640563,667,-447,985,Forehand Drive Volley
2927640573,674,-537,1060,Forehand Drive Volley
2927640583,663,-630,1121,Forehand Drive Volley
2927640593,668,-708,1271,Forehand Drive Volley
2927640603,607,-868,1426,Forehand Drive Volley
2927640613,568,-1120,1580,Forehand Drive Volley
2927640623,519,-1295,1768,Forehand Drive Volley
2927640633,458,-1381,1972,Forehand Drive Volley
2927640643,379,-1465,2069,Forehand Drive Volley
2927640653,234,-1596,2180,Forehand Drive Volley
2927640663,126,-1626,2329,Forehand Drive Volley
2927640673,81,-1534,2412,Forehand Drive Volley
2927640683,-53,-1583,2500,Forehand Drive Volley
2927640693,-277,-1440,2589,Forehand Drive Volley
2927640703,-470,-1370,2518,Forehand Drive Volley
2927640713,-769,-1435,2449,Forehand Drive Volley
2927640723,-1100,-1306,2429,Forehand Drive Volley
2927640733,-1484,-1204,2425,Forehand Drive Volley
2927640743,-1885,-1024,2412,Forehand Drive Volley
2927640753,-2353,-817,2238,Forehand Drive Volley
2927640763,-2838,-216,2231,Forehand Drive Volley
2927640773,-3185,506,1899,Forehand Drive Volley
2927640783,-3423,940,1304,Forehand Drive Volley
2927640793,-3703,1389,1017,Forehand Drive Volley
2927640803,-3999,2015,456,Forehand Drive Volley
2927640813,-3999,3020,-127,Forehand Drive Volley
2927640823,-3999,3999,114,Forehand Drive Volley
2927640833,-3999,3999,-696,Forehand Drive Volley
2927640843,-3999,3999,-592,Forehand Drive Volley
2927640853,-3966,3999,737,Forehand Drive Volley
2927640863,37,3999,1207,Forehand Drive Volley
2927640873,1172,3153,3999,Forehand Drive Volley
2927640883,-1007,1239,3344,Forehand Drive Volley
2927640893,107,-957,3499,Forehand Drive Volley
2927640903,13,-2208,1378,Forehand Drive Volley
2927640913,-448,108,1382,Forehand Drive Volley
2927640923,-892,1593,698,Forehand Drive Volley
2927640933,-537,2092,-392,Forehand Drive Volley
2927640943,-104,2534,-193,Forehand Drive Volley
2927640953,437,2775,-1104,Forehand Drive Volley
2927640963,622,2360,-510,Forehand Drive Volley
2927640973,291,2044,-371,Forehand Drive Volley
2927640983,-240,2040,-257,Forehand Drive Volley
2927640993,-355,1994,-37,Forehand Drive Volley
2927641003,-306,2032,90,Forehand Drive Volley
2927641013,-233,2036,-28,Forehand Drive Volley
2927641023,-96,1795,79,Forehand Drive Volley
2927641033,-147,1490,124,Forehand Drive Volley
2927641043,-217,1199,222,Forehand Drive Volley
2927641053,-219,947,293,Forehand Drive Volley
2927641316,117,675,734,Forehand Drive Volley
2927641326,125,684,686,Forehand Drive Volley
2927641336,124,715,672,Forehand Drive Volley
2927641346,122,754,661,Forehand Drive Volley
2927641356,102,794,627,Forehand Drive Volley
2927641366,92,790,598,Forehand Drive Volley
2927641376,84,750,583,Forehand Drive Volley
2927641386,84,722,581,Forehand Drive Volley
2927641396,87,759,557,Forehand Drive Volley
2927641406,93,798,527,Forehand Drive Volley
2927641416,102,786,515,Forehand Drive Volley
2927641426,65,746,519,Forehand Drive Volley
2927641436,31,762,551,Forehand Drive Volley
2927641446,3,782,545,Forehand Drive Volley
2927641456,4,753,521,Forehand Drive Volley
2927641466,-1,724,508,Forehand Drive Volley
2927641476,-33,644,508,Forehand Drive Volley
2927641486,-90,612,513,Forehand Drive Volley
2927641496,-122,570,513,Forehand Drive Volley
2927641506,-153,521,514,Forehand Drive Volley
2927641516,-186,468,514,Forehand Drive Volley
2927641526,-249,430,518,Forehand Drive Volley
2927641536,-329,382,492,Forehand Drive Volley
2927641546,-370,302,492,Forehand Drive Volley
2927641556,-429,234,498,Forehand Drive Volley
2927641820,-226,1406,758,Forehand Drive Volley
2927641830,-69,1414,608,Forehand Drive Volley
2927641840,154,1387,490,Forehand Drive Volley
2927641850,308,1388,293,Forehand Drive Volley
2927641860,393,1421,255,Forehand Drive Volley
2927641870,395,1372,312,Forehand Drive Volley
2927641880,326,1259,458,Forehand Drive Volley
2927641890,235,1156,533,Forehand Drive Volley
2927641900,129,1140,531,Forehand Drive Volley
2927641910,69,1185,385,Forehand Drive Volley
2927641920,134,1328,171,Forehand Drive Volley
2927641930,69,1447,-122,Forehand Drive Volley
2927641940,79,1317,61,Forehand Drive Volley
2927641950,116,1224,44,Forehand Drive Volley
2927641960,144,1149,-31,Forehand Drive Volley
2927641970,175,941,-13,Forehand Drive Volley
2927641980,160,791,8,Forehand Drive Volley
2927641990,116,827,64,Forehand Drive Volley
2927642000,98,959,142,Forehand Drive Volley
2927642010,75,1064,192,Forehand Drive Volley
2927642020,91,1163,209,Forehand Drive Volley
2927642030,166,1165,90,Forehand Drive Volley
2927642040,192,1023,88,Forehand Drive Volley
2927642050,190,891,105,Forehand Drive Volley
2927642060,145,939,89,Forehand Drive Volley
2927642070,101,1168,54,Forehand Drive Volley
2927642080,62,1324,-23,Forehand Drive Volley
2927642090,52,1378,-68,Forehand Drive Volley
2927642100,30,1375,-137,Forehand Drive Volley
2927642110,13,1407,-141,Forehand Drive Volley
2927642120,-30,1443,-136,Forehand Drive Volley
2927642130,-123,1426,-178,Forehand Drive Volley
2927642140,-235,1536,-196,Forehand Drive Volley
2927642150,-305,1706,-259,Forehand Drive Volley
2927642160,-395,1716,-407,Forehand Drive Volley
2927642170,-503,1696,-395,Forehand Drive Volley
2927642180,-565,1625,-410,Forehand Drive Volley
2927642190,-540,1546,-402,Forehand Drive Volley
2927642200,-451,1526,-388,Forehand Drive Volley
2927642210,-399,1469,-339,Forehand Drive Volley
2927642220,-375,1436,-282,Forehand Drive Volley
2927642230,-354,1410,-260,Forehand Drive Volley
2927642240,-342,1392,-298,Forehand Drive Volley
2927642250,-329,1354,-327,Forehand Drive Volley
2927642260,-314,1276,-335,Forehand Drive Volley
2927642270,-287,1148,-345,Forehand Drive Volley
2927642280,-242,1032,-354,Forehand Drive Volley
2927642290,-190,949,-369,Forehand Drive Volley
2927642300,-120,865,-367,Forehand Drive Volley
2927642310,-44,774,-314,Forehand Drive Volley
2927642324,37,665,-267,Forehand Drive Volley
2927642334,97,514,-250,Forehand Drive Volley
2927642344,135,376,-195,Forehand Drive Volley
2927642354,172,269,-158,Forehand Drive Volley
2927642364,185,164,-128,Forehand Drive Volley
2927642374,185,66,-110,Forehand Drive Volley
2927642384,197,-14,-152,Forehand Drive Volley
2927642394,186,-86,-130,Forehand Drive Volley
2927642404,192,-144,-106,Forehand Drive Volley
2927642414,193,-200,-69,Forehand Drive Volley
2927642424,234,-237,-44,Forehand Drive Volley
2927642434,218,-212,-51,Forehand Drive Volley
2927642444,238,-207,-65,Forehand Drive Volley
2927642454,226,-96,-106,Forehand Drive Volley
2927642464,204,10,-217,Forehand Drive Volley
2927642474,178,222,-322,Forehand Drive Volley
2927642484,88,424,-506,Forehand Drive Volley
2927642494,-71,666,-698,Forehand Drive Volley
2927642504,-333,1050,-767,Forehand Drive Volley
2927642514,-587,1361,-783,Forehand Drive Volley
2927642524,-784,1446,-796,Forehand Drive Volley
2927642534,-892,1346,-732,Forehand Drive Volley
2927642544,-837,1343,-693,Forehand Drive Volley
2927642554,-636,1570,-753,Forehand Drive Volley
2927642564,-614,1799,-908,Forehand Drive Volley
2927642574,-734,1938,-966,Forehand Drive Volley
2927642584,-849,1884,-916,Forehand Drive Volley
2927642594,-875,1628,-861,Forehand Drive Volley
2927642604,-822,1364,-780,Forehand Drive Volley
2927642614,-666,1200,-719,Forehand Drive Volley
2927642624,-588,1145,-646,Forehand Drive Volley
2927642634,-527,953,-625,Forehand Drive Volley
2927642644,-466,901,-543,Forehand Drive Volley
2927642654,-438,742,-408,Forehand Drive Volley
2927642664,-367,474,-356,Forehand Drive Volley
2927642674,-332,384,-270,Forehand Drive Volley
2927642684,-337,402,-243,Forehand Drive Volley
2927642694,-335,416,-273,Forehand Drive Volley
2927642704,-343,389,-273,Forehand Drive Volley
2927642714,-321,344,-243,Forehand Drive Volley
2927642724,-271,287,-222,Forehand Drive Volley
2927642734,-217,267,-197,Forehand Drive Volley
2927642744,-165,247,-197,Forehand Drive Volley
2927642754,-136,239,-181,Forehand Drive Volley
2927642764,-137,221,-152,Forehand Drive Volley
2927642774,-128,202,-130,Forehand Drive Volley
2927642784,-162,160,-101,Forehand Drive Volley
2927642794,-180,97,-68,Forehand Drive Volley
2927642804,-197,72,-31,Forehand Drive Volley
2927642814,-221,92,-28,Forehand Drive Volley
2927642828,-250,227,-57,Forehand Drive Volley
2927642838,-307,386,-78,Forehand Drive Volley
2927642848,-401,469,-110,Forehand Drive Volley
2927642858,-477,567,-160,Forehand Drive Volley
2927642868,-560,680,-219,Forehand Drive Volley
2927642878,-664,781,-252,Forehand Drive Volley
2927642888,-756,922,-268,Forehand Drive Volley
2927642898,-780,1097,-295,Forehand Drive Volley
2927642908,-747,1339,-351,Forehand Drive Volley
2927642918,-729,1664,-364,Forehand Drive Volley
2927642928,-795,1876,-431,Forehand Drive Volley
2927642938,-828,1933,-532,Forehand Drive Volley
2927642948,-829,1963,-523,Forehand Drive Volley
2927642958,-832,1878,-468,Forehand Drive Volley
2927642968,-786,1660,-402,Forehand Drive Volley
2927642978,-686,1384,-340,Forehand Drive Volley
2927642988,-557,1143,-273,Forehand Drive Volley
2927642998,-428,938,-210,Forehand Drive Volley
2927643008,-325,763,-175,Forehand Drive Volley
2927643018,-232,620,-179,Forehand Drive Volley
2927643028,-164,505,-167,Forehand Drive Volley
2927643038,-114,386,-161,Forehand Drive Volley
2927643048,-98,322,-155,Forehand Drive Volley
2927643058,-69,280,-180,Forehand Drive Volley
2927643068,-36,245,-136,Forehand Drive Volley
2927643078,2,217,-105,Forehand Drive Volley
2927643088,42,370,-121,Forehand Drive Volley
2927643098,59,568,-207,Forehand Drive Volley
2927643108,22,620,-350,Forehand Drive Volley
2927643118,-47,630,-426,Forehand Drive Volley
2927643128,-123,665,-460,Forehand Drive Volley
2927643138,-213,708,-460,Forehand Drive Volley
2927643148,-318,725,-477,Forehand Drive Volley
2927643158,-459,793,-475,Forehand Drive Volley
2927643168,-530,910,-449,Forehand Drive Volley
2927643178,-548,1038,-403,Forehand Drive Volley
2927643188,-562,1102,-354,Forehand Drive Volley
2927643198,-583,1065,-316,Forehand Drive Volley
2927643208,-601,976,-270,Forehand Drive Volley
2927643218,-604,879,-219,Forehand Drive Volley
2927643228,-613,769,-195,Forehand Drive Volley
2927643238,-628,677,-229,Forehand Drive Volley
2927643248,-651,636,-252,Forehand Drive Volley
2927643258,-679,637,-294,Forehand Drive Volley
2927643268,-691,663,-335,Forehand Drive Volley
2927643278,-688,694,-365,Forehand Drive Volley
2927643288,-703,787,-380,Forehand Drive Volley
2927643298,-717,876,-399,Forehand Drive Volley
2927643308,-700,962,-412,Forehand Drive Volley
2927643318,-711,1065,-416,Forehand Drive Volley
2927643332,-721,1114,-402,Forehand Drive Volley
2927643342,-708,1092,-390,Forehand Drive Volley
2927643352,-735,1036,-363,Forehand Drive Volley
2927643362,-698,1039,-349,Forehand Drive Volley
2927643372,-630,954,-336,Forehand Drive Volley
2927643382,-585,881,-331,Forehand Drive Volley
2927643392,-592,845,-323,Forehand Drive Volley
2927643402,-574,818,-328,Forehand Drive Volley
2927643412,-539,796,-318,Forehand Drive Volley
2927643422,-525,746,-302,Forehand Drive Volley
2927643432,-516,698,-283,Forehand Drive Volley
2927643442,-498,660,-271,Forehand Drive Volley
2927643452,-488,660,-262,Forehand Drive Volley
2927643462,-440,627,-251,Forehand Drive Volley
2927643472,-415,617,-229,Forehand Drive Volley
2927643482,-375,591,-227,Forehand Drive Volley
2927643492,-324,553,-230,Forehand Drive Volley
2927643502,-287,560,-221,Forehand Drive Volley
2927643512,-268,564,-213,Forehand Drive Volley
2927643522,-241,557,-215,Forehand Drive Volley
2927643532,-210,567,-226,Forehand Drive Volley
2927643542,-201,586,-241,Forehand Drive Volley
2927643552,-205,612,-255,Forehand Drive Volley
2927643562,-219,620,-239,Forehand Drive Volley
2927643572,-246,609,-242,Forehand Drive Volley
2927643582,-180,544,-223,Forehand Drive Volley
2927643592,-247,681,-239,Forehand Drive Volley
2927643602,-219,739,-222,Forehand Drive Volley
2927643612,-184,663,-225,Forehand Drive Volley
2927643622,-209,625,-227,Forehand Drive Volley
2927643632,-248,648,-218,Forehand Drive Volley
2927643642,-232,688,-223,Forehand Drive Volley
2927643652,-255,725,-234,Forehand Drive Volley
2927643662,-288,756,-249,Forehand Drive Volley
2927643672,-295,736,-274,Forehand Drive Volley
2927643682,-313,719,-298,Forehand Drive Volley
2927643692,-308,704,-287,Forehand Drive Volley
2927643702,-337,746,-261,Forehand Drive Volley
2927643712,-391,844,-239,Forehand Drive Volley
2927643722,-415,992,-222,Forehand Drive Volley
2927643732,-499,1163,-227,Forehand Drive Volley
2927643742,-518,1233,-265,Forehand Drive Volley
2927643752,-533,1534,-379,Forehand Drive Volley
2927643762,-770,1625,-400,Forehand Drive Volley
2927643772,-817,1620,-338,Forehand Drive Volley
2927643782,-758,1644,-369,Forehand Drive Volley
2927643792,-720,1745,-288,Forehand Drive Volley
2927643802,-689,1795,-271,Forehand Drive Volley
2927643812,-614,1763,-234,Forehand Drive Volley
2927643822,-581,1651,-196,Forehand Drive Volley
2927643836,-566,1474,-101,Forehand Drive Volley
2927643846,-516,1316,-66,Forehand Drive Volley
2927643856,-459,1279,-58,Forehand Drive Volley
2927643866,-443,1151,-81,Forehand Drive Volley
2927643876,-393,992,-166,Forehand Drive Volley
2927643886,-387,871,-197,Forehand Drive Volley
2927643896,-352,765,-225,Forehand Drive Volley
2927643906,-322,730,-275,Forehand Drive Volley
2927643916,-276,678,-245,Forehand Drive Volley
2927643926,-177,519,-219,Forehand Drive Volley
2927643936,-95,384,-92,Forehand Drive Volley
2927643946,-93,199,-16,Forehand Drive Volley
2927643956,-80,91,-5,Forehand Drive Volley
2927643966,-47,78,49,Forehand Drive Volley
2927643976,-60,104,23,Forehand Drive Volley
2927643986,-52,104,-24,Forehand Drive Volley
2927643996,-65,91,-42,Forehand Drive Volley
2927644006,-51,64,-72,Forehand Drive Volley
2927644016,-41,85,-87,Forehand Drive Volley
2927644026,29,22,58,Forehand Drive Volley
