time,x,y,z,shot
2926350986,-596,349,-38,Backhand Drive
2926350996,-557,342,-40,Backhand Drive
2926351006,-495,335,-32,Backhand Drive
2926351016,-436,331,-56,Backhand Drive
2926351026,-375,312,-71,Backhand Drive
2926351036,-322,366,-84,Backhand Drive
2926351046,-270,437,-110,Backhand Drive
2926351056,-268,506,-138,Backhand Drive
2926351066,-291,500,-154,Backhand Drive
2926351076,-249,425,-183,Backhand Drive
2926351086,-255,387,-224,Backhand Drive
2926351096,-250,396,-235,Backhand Drive
2926351110,-256,435,-214,Backhand Drive
2926351120,-247,442,-212,Backhand Drive
2926351130,-235,460,-163,Backhand Drive
2926351140,-242,466,-166,Backhand Drive
2926351150,-280,539,-206,Backhand Drive
2926351160,-341,640,-276,Backhand Drive
2926351170,-377,682,-304,Backhand Drive
2926351180,-432,745,-303,Backhand Drive
2926351190,-444,797,-321,Backhand Drive
2926351200,-448,843,-315,Backhand Drive
2926351210,-482,928,-349,Backhand Drive
2926351220,-500,977,-386,Backhand Drive
2926351230,-507,1011,-436,Backhand Drive
2926351240,-532,981,-446,Backhand Drive
2926351250,-567,941,-473,Backhand Drive
2926351260,-609,973,-523,Backhand Drive
2926351270,-629,1015,-482,Backhand Drive
2926351280,-679,1039,-442,Backhand Drive
2926351290,-688,1041,-413,Backhand Drive
2926351300,-657,1088,-358,Backhand Drive
2926351310,-687,1096,-313,Backhand Drive
2926351320,-744,1071,-333,Backhand Drive
2926351330,-754,1005,-305,Backhand Drive
2926351340,-788,908,-203,Backhand Drive
2926351350,-825,775,-151,Backhand Drive
2926351360,-799,738,-70,Backhand Drive
2926351370,-813,761,13,Backhand Drive
2926351380,-866,900,109,Backhand Drive
2926351390,-820,935,122,Backhand Drive
2926351400,-711,856,144,Backhand Drive
2926351410,-666,836,192,Backhand Drive
2926351420,-638,816,191,Backhand Drive
2926351430,-521,690,229,Backhand Drive
2926351440,-422,645,262,Backhand Drive
2926351450,-424,699,296,Backhand Drive
2926351460,-388,723,333,Backhand Drive
2926351470,-344,722,329,Backhand Drive
2926351480,-324,736,343,Backhand Drive
2926351490,-303,738,335,Backhand Drive
2926351500,-307,731,323,Backhand Drive
2926351510,-316,730,316,Backhand Drive
2926351520,-315,722,264,Backhand Drive
2926351530,-298,685,230,Backhand Drive
2926351540,-313,643,180,Backhand Drive
2926351550,-339,624,109,Backhand Drive
2926351560,-336,570,43,Backhand Drive
2926351570,-327,509,-10,Backhand Drive
2926351580,-314,506,-13,Backhand Drive
2926351590,-327,515,-4,Backhand Drive
2926351600,-300,482,75,Backhand Drive
2926351610,-321,516,145,Backhand Drive
2926351620,-384,671,214,Backhand Drive
2926351630,-413,801,211,Backhand Drive
2926351640,-427,886,219,Backhand Drive
2926351650,-454,874,251,Backhand Drive
2926351660,-444,774,223,Backhand Drive
2926351670,-423,792,273,Backhand Drive
2926351680,-453,931,303,Backhand Drive
2926351690,-507,1114,362,Backhand Drive
2926351700,-459,1198,411,Backhand Drive
2926351710,-432,1283,400,Backhand Drive
2926351720,-404,1393,479,Backhand Drive
2926351730,-365,1389,458,Backhand Drive
2926351740,-328,1365,431,Backhand Drive
2926351750,-333,1399,401,Backhand Drive
2926351760,-338,1445,363,Backhand Drive
2926351770,-348,1504,365,Backhand Drive
2926351780,-300,1496,331,Backhand Drive
2926351790,-207,1458,300,Backhand Drive
2926351800,-156,1473,287,Backhand Drive
2926351810,-105,1427,293,Backhand Drive
2926351820,-50,1324,310,Backhand Drive
2926351830,-24,1237,302,Backhand Drive
2926351840,19,1163,288,Backhand Drive
2926351850,44,1071,263,Backhand Drive
2926351864,54,1011,258,Backhand Drive
2926351874,56,991,230,Backhand Drive
2926351884,77,923,216,Backhand Drive
2926351894,110,763,188,Backhand Drive
2926351904,119,666,202,Backhand Drive
2926351914,109,666,218,Backhand Drive
2926351924,85,625,221,Backhand Drive
2926351934,121,544,210,Backhand Drive
2926351944,125,511,229,Backhand Drive
2926351954,109,457,244,Backhand Drive
2926351964,122,382,209,Backhand Drive
2926351974,116,422,247,Backhand Drive
2926351984,106,463,244,Backhand Drive
2926351994,109,489,209,Backhand Drive
2926352004,125,515,157,Backhand Drive
2926352014,124,478,147,Backhand Drive
2926352024,141,494,129,Backhand Drive
2926352034,201,509,139,Backhand Drive
2926352044,233,598,175,Backhand Drive
2926352054,271,664,193,Backhand Drive
2926352064,353,651,140,Backhand Drive
2926352074,339,823,179,Backhand Drive
2926352084,364,924,130,Backhand Drive
2926352094,417,919,70,Backhand Drive
2926352104,359,1040,13,Backhand Drive
2926352114,307,1129,-32,Backhand Drive
2926352124,287,1083,-70,Backhand Drive
2926352134,272,1047,-50,Backhand Drive
2926352144,336,1031,18,Backhand Drive
2926352154,368,1146,70,Backhand Drive
2926352164,385,1219,97,Backhand Drive
2926352174,453,1218,53,Backhand Drive
2926352184,435,1215,44,Backhand Drive
2926352194,343,1293,24,Backhand Drive
2926352204,248,1356,-66,Backhand Drive
2926352214,193,1301,-166,Backhand Drive
2926352224,172,1140,-236,Backhand Drive
2926352234,178,1038,-276,Backhand Drive
2926352244,198,988,-316,Backhand Drive
2926352254,201,904,-338,Backhand Drive
2926352264,228,806,-319,Backhand Drive
2926352274,258,728,-310,Backhand Drive
2926352284,289,694,-272,Backhand Drive
2926352294,302,710,-262,Backhand Drive
2926352304,314,684,-247,Backhand Drive
2926352314,305,619,-253,Backhand Drive
2926352324,298,575,-200,Backhand Drive
2926352334,301,601,-212,Backhand Drive
2926352344,300,752,-193,Backhand Drive
2926352354,305,808,-158,Backhand Drive
2926352368,303,791,-133,Backhand Drive
2926352378,306,795,-112,Backhand Drive
2926352388,313,830,-97,Backhand Drive
2926352398,328,890,-62,Backhand Drive
2926352408,334,899,-41,Backhand Drive
2926352418,356,895,18,Backhand Drive
2926352428,346,895,2,Backhand Drive
2926352438,330,884,-15,Backhand Drive
2926352448,345,903,-31,Backhand Drive
2926352458,334,925,-44,Backhand Drive
2926352468,324,925,-6,Backhand Drive
2926352478,323,917,-26,Backhand Drive
2926352488,322,914,-41,Backhand Drive
2926352498,314,921,-33,Backhand Drive
2926352508,298,904,-15,Backhand Drive
2926352518,319,859,4,Backhand Drive
2926352528,318,807,-16,Backhand Drive
2926352538,317,786,-24,Backhand Drive
2926352548,325,818,-22,Backhand Drive
2926352558,333,805,-44,Backhand Drive
2926352568,336,798,-44,Backhand Drive
2926352578,336,797,-53,Backhand Drive
2926352588,358,797,-25,Backhand Drive
2926352598,337,791,0,Backhand Drive
2926352608,395,780,42,Backhand Drive
2926352618,406,849,-17,Backhand Drive
2926352628,422,908,-12,Backhand Drive
2926352638,465,911,50,Backhand Drive
2926352648,445,843,7,Backhand Drive
2926352658,400,931,-8,Backhand Drive
2926352668,390,949,-43,Backhand Drive
2926352678,382,944,-35,Backhand Drive
2926352688,377,904,-5,Backhand Drive
2926352698,383,878,-2,Backhand Drive
2926352708,407,828,0,Backhand Drive
2926352718,438,782,-7,Backhand Drive
2926352728,447,779,17,Backhand Drive
2926352738,498,721,-20,Backhand Drive
2926352748,479,761,-5,Backhand Drive
2926352758,467,786,-11,Backhand Drive
2926352768,452,765,-30,Backhand Drive
2926352778,450,817,-56,Backhand Drive
2926352788,441,864,-60,Backhand Drive
2926352798,444,853,-49,Backhand Drive
2926352808,468,859,-30,Backhand Drive
2926352818,484,889,-23,Backhand Drive
2926352828,482,911,-2,Backhand Drive
2926352838,502,902,31,Backhand Drive
2926352848,489,914,53,Backhand Drive
2926352858,476,937,38,Backhand Drive
2926352871,466,938,18,Backhand Drive
2926352881,456,884,1,Backhand Drive
2926352891,449,863,-13,Backhand Drive
2926352901,441,851,-37,Backhand Drive
2926352911,437,888,-63,Backhand Drive
2926352921,433,915,-47,Backhand Drive
2926352931,443,890,-50,Backhand Drive
2926352941,448,874,-62,Backhand Drive
2926352951,456,886,-24,Backhand Drive
2926352961,445,902,-1,Backhand Drive
2926352971,429,927,19,Backhand Drive
2926352981,416,962,38,Backhand Drive
2926352991,394,981,17,Backhand Drive
2926353001,384,996,32,Backhand Drive
2926353011,367,992,44,Backhand Drive
2926353021,349,1013,41,Backhand Drive
2926353031,336,1061,18,Backhand Drive
2926353041,323,1070,10,Backhand Drive
2926353051,316,1053,32,Backhand Drive
2926353061,318,1020,39,Backhand Drive
2926353071,307,977,52,Backhand Drive
2926353081,322,912,46,Backhand Drive
2926353091,310,908,53,Backhand Drive
2926353101,328,895,26,Backhand Drive
2926353111,355,886,43,Backhand Drive
2926353125,371,851,68,Backhand Drive
2926353135,391,825,110,Backhand Drive
2926353145,412,814,134,Backhand Drive
2926353155,429,820,153,Backhand Drive
2926353165,443,806,173,Backhand Drive
2926353175,454,764,191,Backhand Drive
2926353185,469,750,199,Backhand Drive
2926353195,496,764,180,Backhand Drive
2926353205,541,792,88,Backhand Drive
2926353215,555,872,82,Backhand Drive
2926353225,535,895,126,Backhand Drive
2926353235,541,806,187,Backhand Drive
2926353245,579,792,215,Backhand Drive
2926353255,583,774,183,Backhand Drive
2926353265,564,756,159,Backhand Drive
2926353275,532,740,114,Backhand Drive
2926353285,506,733,64,Backhand Drive
2926353295,486,692,8,Backhand Drive
2926353305,474,661,-16,Backhand Drive
2926353315,482,665,-27,Backhand Drive
2926353325,546,664,15,Backhand Drive
2926353335,640,702,114,Backhand Drive
2926353345,744,840,182,Backhand Drive
2926353355,965,1063,160,Backhand Drive
2926353365,1176,1292,313,Backhand Drive
2926353376,1281,1462,546,Backhand Drive
2926353386,1311,1532,582,Backhand Drive
2926353396,1336,1610,505,Backhand Drive
2926353406,1334,1754,458,Backhand Drive
2926353416,1377,1882,422,Backhand Drive
2926353426,1448,1867,335,Backhand Drive
2926353436,1567,1764,359,Backhand Drive
2926353446,1703,1707,480,Backhand Drive
2926353456,1885,1656,608,Backhand Drive
2926353466,2072,1671,658,Backhand Drive
2926353476,2010,1738,702,Backhand Drive
2926353486,1854,1753,734,Backhand Drive
2926353496,1668,1648,730,Backhand Drive
2926353506,1563,1447,712,Backhand Drive
2926353516,1549,1347,833,Backhand Drive
2926353526,1465,1371,942,Backhand Drive
2926353536,1467,1150,1207,Backhand Drive
2926353546,1169,1162,1108,Backhand Drive
2926353556,1048,998,1115,Backhand Drive
2926353566,778,921,1069,Backhand Drive
2926353576,498,891,990,Backhand Drive
2926353586,193,827,980,Backhand Drive
2926353596,-118,741,938,Backhand Drive
2926353606,-431,664,829,Backhand Drive
2926353616,-725,559,637,Backhand Drive
2926354130,-913,994,861,Backhand Drive
2926354140,-834,875,682,Backhand Drive
2926354150,-835,665,507,Backhand Drive
2926354160,-813,435,330,Backhand Drive
2926354170,-698,242,180,Backhand Drive
2926354180,-709,196,57,Backhand Drive
2926354190,-743,244,-122,Backhand Drive
2926354200,-778,293,-284,Backhand Drive
2926354210,-792,199,-381,Backhand Drive
2926354220,-795,213,-441,Backhand Drive
2926354230,-735,114,-459,Backhand Drive
2926354240,-743,-48,-456,Backhand Drive
2926354250,-729,-142,-442,Backhand Drive
2926354260,-744,-199,-456,Backhand Drive
2926354270,-811,-180,-494,Backhand Drive
2926354280,-848,-128,-532,Backhand Drive
2926354290,-858,-109,-551,Backhand Drive
2926354300,-861,-83,-549,Backhand Drive
2926354310,-842,-83,-548,Backhand Drive
2926354320,-828,-121,-551,Backhand Drive
2926354330,-835,-84,-544,Backhand Drive
2926354340,-828,-100,-518,Backhand Drive
2926354350,-833,-95,-509,Backhand Drive
2926354360,-842,-98,-491,Backhand Drive
2926354370,-825,-115,-484,Backhand Drive
2926354888,-829,-112,-546,Backhand Drive
2926354898,-833,-100,-577,Backhand Drive
2926354908,-830,-95,-600,Backhand Drive
2926354918,-828,-93,-609,Backhand Drive
2926354928,-829,-79,-583,Backhand Drive
2926354938,-829,-67,-566,Backhand Drive
2926354948,-697,-146,-546,Backhand Drive
2926354958,-812,-138,-508,Backhand Drive
2926354968,-684,-124,-529,Backhand Drive
2926354978,-746,-275,-472,Backhand Drive
2926354988,-730,-235,-440,Backhand Drive
2926354998,-808,-246,-402,Backhand Drive
2926355008,-842,-145,-384,Backhand Drive
2926355018,-936,-107,-380,Backhand Drive
2926355028,-916,7,-361,Backhand Drive
2926355038,-891,-40,-340,Backhand Drive
2926355048,-817,-19,-322,Backhand Drive
2926355058,-759,-117,-288,Backhand Drive
2926355068,-750,-171,-275,Backhand Drive
2926355078,-752,-96,-254,Backhand Drive
2926355088,-854,-134,-292,Backhand Drive
2926355098,-893,-87,-307,Backhand Drive
2926355108,-941,-8,-360,Backhand Drive
2926355118,-928,-67,-384,Backhand Drive
2926355128,-896,-150,-386,Backhand Drive
2926355138,-849,-145,-369,Backhand Drive
2926355148,-864,-112,-294,Backhand Drive
2926355158,-926,17,-280,Backhand Drive
2926355168,-961,107,-276,Backhand Drive
2926355178,-1017,157,-283,Backhand Drive
2926355188,-1055,291,-281,Backhand Drive
2926355198,-1004,242,-289,Backhand Drive
2926355208,-971,197,-258,Backhand Drive
2926355218,-969,109,-218,Backhand Drive
2926355228,-956,-26,-93,Backhand Drive
2926355238,-1053,67,-199,Backhand Drive
2926355248,-973,11,-247,Backhand Drive
2926355258,-1008,-49,-288,Backhand Drive
2926355268,-1055,42,-311,Backhand Drive
2926355278,-1132,72,-338,Backhand Drive
2926355288,-1186,23,-295,Backhand Drive
2926355298,-1239,-41,-254,Backhand Drive
2926355308,-1276,-85,-267,Backhand Drive
2926355318,-1294,-99,-254,Backhand Drive
2926355328,-1321,-83,-276,Backhand Drive
2926355338,-1353,-41,-336,Backhand Drive
2926355348,-1407,65,-396,Backhand Drive
2926355358,-1375,178,-408,Backhand Drive
2926355368,-1379,251,-354,Backhand Drive
2926355378,-1414,318,-256,Backhand Drive
2926355388,-1462,405,-231,Backhand Drive
2926355398,-1426,441,-225,Backhand Drive
2926355408,-1356,370,-253,Backhand Drive
2926355418,-1218,306,-331,Backhand Drive
2926355428,-1101,342,-373,Backhand Drive
2926355438,-990,387,-331,Backhand Drive
2926355448,-930,538,-197,Backhand Drive
2926355458,-871,699,-165,Backhand Drive
2926355468,-704,696,-136,Backhand Drive
2926355478,-583,573,-96,Backhand Drive
2926355488,-547,502,-164,Backhand Drive
2926355498,-506,573,-359,Backhand Drive
2926355508,-431,490,-438,Backhand Drive
2926355518,-401,477,-448,Backhand Drive
2926355528,-352,555,-431,Backhand Drive
2926355538,-281,604,-234,Backhand Drive
2926355548,-237,605,-130,Backhand Drive
2926355558,-214,709,-55,Backhand Drive
2926355568,-195,783,-32,Backhand Drive
2926355578,-198,818,-89,Backhand Drive
2926355588,-170,637,-174,Backhand Drive
2926355598,-211,565,-280,Backhand Drive
2926355608,-307,606,-337,Backhand Drive
2926355618,-344,697,-304,Backhand Drive
2926355628,-441,839,-308,Backhand Drive
2926355642,-425,993,-273,Backhand Drive
2926355652,-405,1116,-176,Backhand Drive
2926355662,-390,1155,-133,Backhand Drive
2926355672,-470,1254,-171,Backhand Drive
2926355682,-538,1214,-294,Backhand Drive
2926355692,-614,1102,-431,Backhand Drive
2926355702,-652,1064,-540,Backhand Drive
2926355712,-702,1114,-499,Backhand Drive
2926355722,-796,1147,-445,Backhand Drive
2926355732,-779,1162,-358,Backhand Drive
2926355742,-734,1155,-226,Backhand Drive
2926355752,-725,1119,-121,Backhand Drive
2926355762,-708,1122,-7,Backhand Drive
2926355772,-706,1026,-76,Backhand Drive
2926355782,-613,883,4,Backhand Drive
2926355792,-627,761,0,Backhand Drive
2926355802,-611,715,52,Backhand Drive
2926355812,-658,797,70,Backhand Drive
2926355822,-715,902,126,Backhand Drive
2926355832,-724,982,190,Backhand Drive
2926355842,-664,970,269,Backhand Drive
2926355852,-603,892,291,Backhand Drive
2926355862,-601,897,275,Backhand Drive
2926355872,-549,859,226,Backhand Drive
2926355882,-436,710,132,Backhand Drive
2926355892,-354,580,49,Backhand Drive
2926355902,-309,485,-7,Backhand Drive
2926355912,-240,434,-77,Backhand Drive
2926355922,-206,479,-103,Backhand Drive
2926355932,-197,501,-72,Backhand Drive
2926355942,-191,480,-28,Backhand Drive
2926355952,-156,406,-24,Backhand Drive
2926355962,-128,400,12,Backhand Drive
2926355972,-133,405,22,Backhand Drive
2926355982,-86,389,28,Backhand Drive
2926355992,-61,394,2,Backhand Drive
2926356002,-48,501,-44,Backhand Drive
2926356012,-20,602,-72,Backhand Drive
2926356022,12,666,-93,Backhand Drive
2926356032,13,716,-59,Backhand Drive
2926356042,4,756,-18,Backhand Drive
2926356052,20,798,75,Backhand Drive
2926356062,79,793,78,Backhand Drive
2926356072,38,1028,129,Backhand Drive
2926356082,58,1150,110,Backhand Drive
2926356092,112,1208,96,Backhand Drive
2926356102,117,1288,36,Backhand Drive
2926356112,138,1288,-12,Backhand Drive
2926356122,203,1256,-26,Backhand Drive
2926356132,238,1293,56,Backhand Drive
2926356145,261,1341,121,Backhand Drive
2926356155,279,1411,169,Backhand Drive
2926356165,274,1461,188,Backhand Drive
2926356175,211,1529,175,Backhand Drive
2926356185,150,1531,120,Backhand Drive
2926356195,97,1361,25,Backhand Drive
2926356205,40,1328,-18,Backhand Drive
2926356215,-43,1309,6,Backhand Drive
2926356225,-16,1249,76,Backhand Drive
2926356235,13,1172,83,Backhand Drive
2926356245,100,831,384,Backhand Drive
2926356255,536,607,-72,Backhand Drive
2926356265,253,857,-89,Backhand Drive
2926356275,333,548,-241,Backhand Drive
2926356285,124,426,-204,Backhand Drive
2926356295,218,469,-155,Backhand Drive
2926356305,224,656,-139,Backhand Drive
2926356315,189,604,-60,Backhand Drive
2926356325,243,359,-3,Backhand Drive
2926356335,272,298,7,Backhand Drive
2926356345,275,373,-27,Backhand Drive
2926356355,283,316,-95,Backhand Drive
2926356365,284,219,-158,Backhand Drive
2926356375,290,197,-158,Backhand Drive
2926356385,280,264,-113,Backhand Drive
2926356395,293,377,-79,Backhand Drive
2926356405,271,525,-28,Backhand Drive
2926356415,291,627,-29,Backhand Drive
2926356425,335,731,-9,Backhand Drive
2926356435,319,840,19,Backhand Drive
2926356445,306,929,38,Backhand Drive
2926356455,295,1046,14,Backhand Drive
2926356465,248,1191,7,Backhand Drive
2926356475,198,1263,4,Backhand Drive
2926356485,177,1257,-19,Backhand Drive
2926356495,188,1276,-26,Backhand Drive
2926356505,228,1232,-27,Backhand Drive
2926356515,242,1184,-33,Backhand Drive
2926356525,302,1133,-46,Backhand Drive
2926356535,341,1152,-38,Backhand Drive
2926356545,357,1193,-33,Backhand Drive
2926356555,385,1205,-57,Backhand Drive
2926356565,364,1271,-106,Backhand Drive
2926356575,318,1391,-163,Backhand Drive
2926356585,274,1468,-202,Backhand Drive
2926356595,244,1513,-187,Backhand Drive
2926356605,232,1425,-170,Backhand Drive
2926356615,226,1240,-125,Backhand Drive
2926356625,244,1140,-125,Backhand Drive
2926356635,250,1049,-148,Backhand Drive
2926356649,260,920,-189,Backhand Drive
2926356659,275,827,-211,Backhand Drive
2926356669,278,769,-235,Backhand Drive
2926356679,263,772,-245,Backhand Drive
2926356689,254,742,-244,Backhand Drive
2926356699,254,700,-215,Backhand Drive
2926356709,240,642,-157,Backhand Drive
2926356719,236,571,-101,Backhand Drive
2926356729,210,587,-60,Backhand Drive
2926356739,198,650,-56,Backhand Drive
2926356749,204,690,-63,Backhand Drive
2926356759,204,687,-86,Backhand Drive
2926356769,219,709,-105,Backhand Drive
2926356779,215,765,-114,Backhand Drive
2926356789,225,741,-88,Backhand Drive
2926356799,240,677,-26,Backhand Drive
2926356809,252,689,18,Backhand Drive
2926356819,259,812,42,Backhand Drive
2926356829,259,835,6,Backhand Drive
2926356839,273,841,4,Backhand Drive
2926356849,281,918,-10,Backhand Drive
2926356859,291,962,-9,Backhand Drive
2926356869,296,955,-41,Backhand Drive
2926356879,297,968,-42,Backhand Drive
2926356889,299,907,-22,Backhand Drive
2926357149,236,956,1,Backhand Drive
2926357159,208,990,-12,Backhand Drive
2926357169,194,1024,11,Backhand Drive
2926357179,199,983,54,Backhand Drive
2926357189,203,1000,112,Backhand Drive
2926357199,203,1064,127,Backhand Drive
2926357209,209,1097,131,Backhand Drive
2926357219,196,1071,125,Backhand Drive
2926357229,202,968,104,Backhand Drive
2926357239,217,972,161,Backhand Drive
2926357249,212,1062,224,Backhand Drive
2926357259,237,1085,242,Backhand Drive
2926357269,272,1083,237,Backhand Drive
2926357279,310,1050,228,Backhand Drive
2926357289,323,1023,261,Backhand Drive
2926357299,311,1012,298,Backhand Drive
2926357309,314,1012,322,Backhand Drive
2926357319,350,1007,287,Backhand Drive
2926357329,379,997,280,Backhand Drive
2926357339,427,939,261,Backhand Drive
2926357349,488,886,281,Backhand Drive
2926357359,559,868,276,Backhand Drive
2926357369,614,855,248,Backhand Drive
2926357379,625,878,207,Backhand Drive
2926357389,666,990,201,Backhand Drive
2926357402,661,1023,227,Backhand Drive
2926357412,618,951,250,Backhand Drive
2926357422,605,879,268,Backhand Drive
2926357432,635,846,272,Backhand Drive
2926357442,675,878,273,Backhand Drive
2926357452,722,908,304,Backhand Drive
2926357462,803,908,312,Backhand Drive
2926357472,877,918,284,Backhand Drive
2926357482,925,1009,331,Backhand Drive
2926357492,930,1154,347,Backhand Drive
2926357502,935,1262,404,Backhand Drive
2926357512,943,1378,528,Backhand Drive
2926357522,1024,1440,624,Backhand Drive
2926357532,1088,1476,792,Backhand Drive
2926357542,1170,1596,884,Backhand Drive
2926357552,1391,1756,961,Backhand Drive
2926357562,1482,1918,1078,Backhand Drive
2926357572,1446,1958,1118,Backhand Drive
2926357582,1345,1907,1153,Backhand Drive
2926357592,1309,1884,1151,Backhand Drive
2926357602,1430,1885,1164,Backhand Drive
2926357612,1563,1829,1278,Backhand Drive
2926357622,1636,1611,1406,Backhand Drive
2926357632,1635,1500,1569,Backhand Drive
2926357642,1599,1409,1610,Backhand Drive
2926357657,1513,1387,1590,Backhand Drive
2926357667,1353,1342,1628,Backhand Drive
2926357677,1049,1240,1745,Backhand Drive
2926357687,700,1075,1794,Backhand Drive
2926357697,391,927,1705,Backhand Drive
2926357707,170,844,1491,Backhand Drive
2926357717,-3,752,1254,Backhand Drive
2926357727,-335,681,978,Backhand Drive
2926357737,-626,556,599,Backhand Drive
2926357747,-908,418,368,Backhand Drive
2926357757,-1188,248,370,Backhand Drive
2926357767,-1500,84,536,Backhand Drive
2926357777,-1815,-84,755,Backhand Drive
2926357787,-2088,-239,1137,Backhand Drive
2926357797,-2504,-418,1121,Backhand Drive
2926357807,-2703,-463,775,Backhand Drive
2926357817,-2867,-394,368,Backhand Drive
2926357827,-3129,-330,-25,Backhand Drive
2926357837,-3177,-286,-459,Backhand Drive
2926357847,-3025,-272,-615,Backhand Drive
2926357857,-2978,-348,-636,Backhand Drive
2926357867,-2970,-391,-572,Backhand Drive
2926357877,-3005,-343,-431,Backhand Drive
2926357887,-3109,-293,-269,Backhand Drive
2926357897,-3335,-132,-261,Backhand Drive
2926357907,-3438,5,-769,Backhand Drive
2926357917,-3422,297,-1028,Backhand Drive
2926357927,-3826,563,-945,Backhand Drive
2926357937,-3999,614,-1016,Backhand Drive
2926357947,-3999,718,-1196,Backhand Drive
2926357957,-3999,1112,-1265,Backhand Drive
2926357967,-3999,1580,-1363,Backhand Drive
2926357977,-3999,2283,-1119,Backhand Drive
2926357987,-3999,2850,-613,Backhand Drive
2926357997,-3999,3457,-328,Backhand Drive
2926358007,-3999,3940,-351,Backhand Drive
2926358017,-3999,3838,-117,Backhand Drive
2926358027,-3999,2985,323,Backhand Drive
2926358037,-3999,3222,1817,Backhand Drive
2926358047,-3999,3999,1741,Backhand Drive
2926358057,-3316,3894,489,Backhand Drive
2926358067,-3999,404,30,Backhand Drive
2926358077,-3999,-1164,-185,Backhand Drive
2926358087,-3999,-1048,1073,Backhand Drive
2926358097,-3999,-1427,2754,Backhand Drive
2926358107,-3999,389,3286,Backhand Drive
2926358117,-3999,2159,2793,Backhand Drive
2926358127,-3999,3999,2270,Backhand Drive
2926358137,-3999,3762,1987,Backhand Drive
2926358147,-3155,2421,1439,Backhand Drive
2926358156,-2469,887,1237,Backhand Drive
2926358166,-1979,478,1380,Backhand Drive
2926358176,-1731,390,1416,Backhand Drive
2926358186,-1553,448,1231,Backhand Drive
2926358196,-1232,317,1131,Backhand Drive
2926358206,-1020,311,1075,Backhand Drive
2926358216,-864,528,1070,Backhand Drive
2926358226,-846,660,958,Backhand Drive
2926358236,-890,733,864,Backhand Drive
2926358246,-922,713,711,Backhand Drive
2926358256,-934,456,568,Backhand Drive
2926358266,-839,114,429,Backhand Drive
2926358276,-793,-50,298,Backhand Drive
2926358286,-760,-75,212,Backhand Drive
2926358296,-732,-69,111,Backhand Drive
2926358306,-747,-47,0,Backhand Drive
2926358316,-762,-64,-141,Backhand Drive
2926358326,-756,-124,-304,Backhand Drive
2926358336,-794,-186,-415,Backhand Drive
2926358346,-808,-294,-503,Backhand Drive
2926358356,-815,-321,-581,Backhand Drive
2926358366,-773,-410,-607,Backhand Drive
2926358376,-785,-373,-610,Backhand Drive
2926358386,-767,-319,-617,Backhand Drive
2926358396,-819,-222,-628,Backhand Drive
2926358411,-830,-224,-665,Backhand Drive
2926358421,-864,-235,-701,Backhand Drive
2926358431,-835,-326,-708,Backhand Drive
2926358441,-786,-445,-673,Backhand Drive
2926358451,-780,-441,-602,Backhand Drive
2926358461,-766,-432,-504,Backhand Drive
2926358471,-772,-348,-443,Backhand Drive
2926358481,-803,-292,-407,Backhand Drive
2926358491,-829,-255,-438,Backhand Drive
2926358501,-835,-290,-447,Backhand Drive
2926358511,-801,-309,-503,Backhand Drive
2926358521,-770,-369,-537,Backhand Drive
2926358531,-752,-416,-576,Backhand Drive
2926358541,-733,-355,-578,Backhand Drive
2926358551,-740,-375,-514,Backhand Drive
2926358561,-753,-310,-491,Backhand Drive
2926358571,-759,-259,-484,Backhand Drive
2926358581,-814,-203,-504,Backhand Drive
2926358591,-812,-229,-545,Backhand Drive
2926358601,-807,-215,-612,Backhand Drive
2926358611,-780,-322,-646,Backhand Drive
2926358621,-736,-378,-638,Backhand Drive
2926358631,-724,-389,-616,Backhand Drive
2926358641,-716,-374,-591,Backhand Drive
2926358651,-743,-298,-594,Backhand Drive
2926358661,-750,-310,-574,Backhand Drive
2926358671,-770,-253,-592,Backhand Drive
2926358681,-780,-272,-588,Backhand Drive
2926358691,-771,-256,-611,Backhand Drive
2926358701,-772,-268,-607,Backhand Drive
2926358711,-751,-229,-603,Backhand Drive
2926358721,-715,-262,-561,Backhand Drive
2926358731,-698,-236,-537,Backhand Drive
2926358741,-698,-237,-532,Backhand Drive
2926358751,-726,-202,-544,Backhand Drive
2926358761,-734,-183,-564,Backhand Drive
2926358771,-733,-255,-601,Backhand Drive
2926358781,-728,-296,-643,Backhand Drive
2926358791,-694,-344,-640,Backhand Drive
2926358801,-681,-376,-614,Backhand Drive
2926358811,-707,-299,-601,Backhand Drive
2926358821,-713,-273,-549,Backhand Drive
2926358831,-746,-230,-560,Backhand Drive
2926358841,-756,-233,-577,Backhand Drive
2926358851,-749,-258,-596,Backhand Drive
2926358861,-742,-286,-597,Backhand Drive
2926358871,-725,-274,-603,Backhand Drive
2926358881,-701,-292,-576,Backhand Drive
2926358891,-674,-289,-584,Backhand Drive
2926358901,-655,-296,-594,Backhand Drive
2926358915,-684,-288,-602,Backhand Drive
2926358925,-708,-255,-606,Backhand Drive
2926358935,-719,-241,-602,Backhand Drive
2926358945,-735,-247,-578,Backhand Drive
2926358955,-724,-256,-534,Backhand Drive
2926358965,-698,-301,-498,Backhand Drive
2926358975,-719,-316,-480,Backhand Drive
2926358985,-749,-279,-468,Backhand Drive
2926358995,-812,-217,-444,Backhand Drive
2926359005,-836,-175,-412,Backhand Drive
2926359015,-834,-163,-381,Backhand Drive
